id,price_usd
2274551,4148022.8358233473
2274552,288644.3236666009
2274562,1540962.6252747132
2274563,563567.8438166901
2274564,1121989.1826435341
2274565,770458.9298141851
2274566,402257.24265343975
2274578,86388.11785961199
2274582,1074110.0922401987
2274583,869461.2207550996
2274590,108418.35109477877
2274591,146834.88998838287
2274592,185105.8275853471
2274596,312830.6246125149
2274602,509674.202091674
2274603,576946.0334155856
2274604,527866.9196668044
2274605,206661.65005325878
2274609,758758.6435575519
2274610,82718.56969721912
2274628,143486.2419609814
2274632,459240.6231774141
2274633,251011.60920194778
2274634,66932.66324188802
2274635,504314.29693821614
2274636,567078.7085161658
2274637,218888.1693150401
2274644,152609.7762827511
2274645,1064383.3818264266
2274646,176042.0116047755
2274678,259796.43358388767
2274684,107337.84671710513
2274685,333147.02253771876
2274686,153072.57100213616
2274688,255250.25408346194
2274689,211588.90175617547
2274693,505857.2246277098
2274696,119305.27943399186
2274697,47157.13660439939
2274700,169819.02079126777
2274701,238446.7208741449
2274708,423099.7326619213
2274712,167542.71442768155
2274715,266334.5341497762
2274730,181660.9359531387
2274731,303316.11370025005
2274732,170953.28591739302
2274735,38449.956204302485
2274737,527940.9200932467
2274740,158294.7230189351
2274741,87975.54328334481
2274744,186945.9332962407
2274747,561495.4992464748
2274758,579953.5552752089
2274767,407566.41480088845
2274768,1739001.6265379584
2274770,53833.50664543747
2274777,542894.9359133715
2274788,66257.70879669393
2274792,217228.97744670504
2274793,382459.0400019247
2274795,16330216.735517655
2274796,157845.26865670903
2274799,203580.5797680693
2274806,147303.24312265537
2274809,167702.55117461568
2274820,148826.80157355045
2274821,490538.24837615923
2274825,55398.30058565429
2274826,205754.4882212857
2274830,291989.11888813676
2274831,264249.4859210157
2274835,309657.332286882
2274836,134973.03005070903
2274839,683841.6033452481
2274842,358755.37959849904
2274854,176233.50045473417
2274855,159830.45295988125
2274856,116470.48453491494
2274872,104552.38780821936
2274875,313898.380660743
2274876,520629.86049087194
2274877,369467.5780601566
2274878,100772.59884121787
2274879,76172.47851013238
2274889,2447518.4265911905
2274890,772141.1143761888
2274891,103982.34043965997
2274894,908755.622606485
2274915,217925.31756584032
2274925,215650.17757615497
2274928,395270.0550012078
2274945,794692.2543956385
2275008,126141.36766302683
2275009,46403.484382670846
2275020,68723.28521331034
2275021,239325.7862032452
2275024,433454.7202641142
2275025,139157.98533195103
2275026,177727.85691272083
2275034,163642.45706630466
2275037,236303.2775887185
2275038,420093.721578504
2275040,54002.39239292026
2275059,81153.32756742474
2275079,2093715.7871713957
2275080,306446.6723320619
2275081,219118.77664995595
2275084,41357.57331827419
2275089,244532.823915219
2275092,250093.86170770822
2275093,32846.71859223304
2275097,100281.10375007176
2275098,221375.4053934855
2275117,324592.2964434252
2275127,163975.69797352116
2275128,398793.47035936627
2275129,859631.2548605416
2275130,90171.14633603183
2275131,98892.10495238577
2275132,81890.82978795447
2275133,143047.6964610292
2275149,145451.5104252746
2275161,207231.2971716141
2275162,514772.9300794623
2275166,85782.02805189649
2275167,208573.6002017768
2275169,73988.21106372905
2275187,1568106.6746484158
2275188,277297.50249840104
2275199,144332.96811405176
2275202,903821.545955621
2275203,351704.2208668501
2275204,1504238.0156744581
2275206,213075.69460678715
2275210,815548.411487056
2275215,201950.64347734075
2275216,1918472.6112476964
2275218,94540.69843853777
2275220,60693.0225211157
2275221,249107.00080755132
2275222,250228.14374277595
2275223,180121.29724524505
2275224,134458.61721442878
2275230,1151840.2870418066
2275243,865021.6274203198
2275257,523171.2426372655
2275294,247839.5989805119
2275295,253965.7031594467
2275298,109606.86973756441
2275299,623695.8012691231
2275300,156615.34324867878
2275301,181699.75620424305
2275414,48537.649396359775
2275423,1564390.1063082318
2275425,1323681.4238532702
2275430,1471865.2401111636
2275438,150509.49507568663
2275449,72750.8708096995
2275459,216003.11360802446
2275481,285712.0316396392
2275485,243837.59041041147
2275486,58004.03956939341
2275498,218624.3577766961
2275502,207788.2599925434
2275503,1051459.9136609542
2275504,118773.34087599114
2275505,188219.03765056393
2275506,91444.9114308435
2275507,186269.82332031764
2275508,112921.49089906015
2275509,121001.48262036499
2275510,101626.40578659631
2275511,140247.3496587147
2275512,131230.0623958016
2275514,356598.661166171
2275515,150313.73947409663
2275516,157112.85699681012
2275522,74995.94028769554
2275523,148662.04546947326
2275525,287603.962143304
2275526,1911524.012224851
2275527,427473.58358465735
2275528,370758.36252038914
2275534,173305.8656768456
2275536,1917399.18382609
2275537,310395.00604166545
2275539,66245.38123155729
2275551,610967.574823338
2275555,284118.00530387915
2275568,1423811.859848794
2275569,189814.38561336874
2275573,184236.81173046256
2275576,169584.21320526148
2275577,202910.9897339079
2275588,890657.7160160338
2275605,236172.33525258637
2275609,274352.8802271338
2275620,448225.4483550492
2275637,155911.75943891512
2275640,117710.15486556
2275641,201606.89247217414
2275644,250444.05410871477
2275646,253412.33179171494
2275653,154714.9713050263
2275661,1564796.2268505946
2275664,1677659.6060027883
2275665,1071836.998523036
2275668,145536.60356412316
2275669,165139.2770387053
2275670,240526.39356494602
2275671,164444.1536534054
2275672,286762.2934548269
2275673,401300.80568468606
2275674,219686.56307369474
2275675,502521.1159287608
2275679,120835.08527333604
2275697,86332.20326083824
2275707,1126043.429060782
2275712,165200.6982760562
2275714,238159.41289462862
2275723,198000.8034042511
2275724,243882.53805380221
2275725,54210.67470356574
2275727,177740.3706274627
2275731,464481.40015467076
2275739,431714.1830651022
2275740,207402.89637601198
2275741,430313.781377961
2275746,370305.30743751075
2275750,130919.09170942943
2275753,992087.9702164627
2275754,186231.43237768242
2275757,191562.1205218009
2275758,55663.79682734464
2275761,490542.03466091055
2275771,124857.29803150147
2275777,357849.785802478
2275782,101591.14189392296
2275784,64359.3802373406
2275790,294206.93716886546
2275791,182122.29398269116
2275792,409676.39454096835
2275793,75963.8873926645
2275795,92009.27023665802
2275796,113888.30089343384
2275894,115769.9510006552
2275928,95934.43247048046
2275958,199448.25599535726
2275977,208798.1610069905
2275981,124036.84347849865
2275986,289846.91202366963
2275987,241189.68823754694
2275988,3149424.5338678276
2275989,1888784.1781797146
2275991,265278.3560915816
2275992,343116.827459418
2275994,870811.6691241574
2275997,162405.53286759273
2275998,431747.5278907495
2275999,334701.3589528194
2276002,473527.125032569
2276021,108873.84105484327
2276033,248229.1625563394
2276035,628551.1756166331
2276037,119879.24861031634
2276080,124963.25084266414
2276081,203382.98481868498
2276162,163811.68874958146
2276164,334636.3025902774
2276169,129318.32785523684
2276181,125214.59931077158
2276183,676185.6575902507
2276184,402589.4126984985
2276185,757556.0017129026
2276188,264515.15014203475
2276189,230490.3792250424
2276190,162512.76633479496
2276191,156942.25159905094
2276193,519974.0281454072
2276201,257001.80870940193
2276207,816249.1598555695
2276216,641460.7182425275
2276230,530213.7956927248
2276245,691298.8257274408
2276246,1131578.090508418
2276247,506039.5721905756
2276248,819219.4100302355
2276249,606466.169706654
2276250,1114571.479255422
2276251,511487.37293217157
2276252,981305.1350747128
2276253,365052.13602876733
2276254,2375469.3023628187
2276255,448777.27578077617
2276256,1411952.9761165504
2276257,473491.21551638196
2276258,1030916.0395812244
2276259,972335.3287627505
2276260,2047338.6217056266
2276261,860914.9640659561
2276262,1063032.0792730441
2276263,440107.23947424686
2276264,3020818.158733768
2276265,1982114.0087700763
2276272,1119141.2601251986
2276273,375585.5110660003
2276274,1230097.634706782
2276276,1201359.1008997862
2276277,1391756.0515583442
2276279,767548.952409736
2276280,536432.5039328026
2276281,504017.465690015
2276282,1304085.0807045517
2276283,587108.2750027976
2276285,1339973.2615677498
2276286,633894.8665771385
2276287,446751.3664310054
2276289,616781.821972487
2276290,510082.3600173312
2276292,626259.9873595632
2276294,1117214.0363270764
2276295,809835.1852526251
2276296,736889.3504705894
2276297,737301.0313971721
2276298,1293268.123960946
2276300,325742.2066141117
2276303,662694.8459484536
2276321,478210.7567610486
2276324,374039.75224522216
2276326,544103.4990535745
2276328,249925.86609601384
2276330,375895.25539584627
2276334,736315.3701094391
2276335,71359.48652663169
2276337,47090.01818369545
2276339,367211.44906643895
2276344,350879.6599613954
2276350,144734.29462356094
2276351,178114.9931020151
2276352,99379.4949933055
2276354,846370.2736514264
2276359,261316.9725598959
2276379,143796.6852886183
2276383,222785.4868681799
2276384,527456.7404492485
2276386,560822.6201149601
2276389,189566.6429002822
2276390,76885.53574952633
2276393,251200.9666204448
2276408,191142.30697776173
2276415,300683.5347061276
2276416,126419.93841343783
2276422,1599168.2131286522
2276425,445820.4393321847
2276428,570935.59123611
2276434,129926.15260087054
2276435,733272.0536811746
2276445,268869.4005143042
2276451,733678.0122663823
2276462,228385.52805743366
2276463,231444.95614133275
2276467,239715.5984893043
2276474,97930.17826256237
2276482,350509.03839356784
2276486,2311666.3935394087
2276505,266562.00548757165
2276522,1100210.4337165656
2276578,82721.555713109
2276579,94003.46814302944
2276613,125897.64574795883
2276620,417605.286601791
2276639,379238.0035223829
2276640,603539.7465378414
2276641,95915.66676302951
2276648,83322.84565565195
2276649,539575.7546493935
2276654,801954.7399216543
2276660,3530000.0544326585
2276662,172404.32272645162
2276664,297701.9180202291
2276665,171907.2359665526
2276669,437189.0183591719
2276675,534483.2963124291
2276680,563868.6739513467
2276684,299291.15360309073
2276694,357284.809466581
2276697,66607.11480166425
2276698,675547.9211743256
2276701,165371.14776062302
2276702,271782.2925809343
2276704,245813.34721426724
2276707,403512.6479883656
2276709,287789.3630110246
2276711,431491.65758363187
2276712,60230358.87166446
2276715,140764.2369661997
2276728,354862.14159267885
2276729,221010.74959321308
2276736,174963.4835228111
2276738,199521.61701655563
2276742,406269.24715837894
2276747,306663.631219124
2276757,1025806.2314101659
2276759,286373.60945210693
2276768,425874.96429504134
2276769,105204.19184386806
2276770,285050.2706162783
2276771,86003.52898411208
2276772,330203.29582659435
2276777,158672.47511522315
2276780,119997.50659810768
2276784,118950.28916274835
2276796,97124.68668580672
2276811,329825.75834963017
2276827,196902.8163880034
2276852,236292.9666711312
2276860,339318.7201393342
2276862,179246.57488169253
2276863,1133841.355251715
2276868,199326.31442755024
2276872,302135.443817587
2276879,223797.16251486132
2276881,338203.6271764427
2276882,166206.97048839144
2276883,638371.0822725687
2276888,89600.43260182896
2276889,916656.7193947327
2276894,320168.1246737805
2276895,5928608.534319813
2276899,98233.0514283892
2276906,407570.99504877743
2276912,149258.06691884965
2276913,66116.50166628828
2276914,97037.27319783496
2276917,94611.65173327296
2276965,122524.52910830201
2277006,173942.74523991172
2277009,256102.66181422328
2277014,213990.7372372128
2277015,650969.8468585408
2277016,490955.7387694918
2277017,479128.82111431926
2277042,333483.1162092546
2277101,253600.95524748863
2277102,292395.1027023162
2277112,121412.18634249318
2277113,81548.285843697
2277115,108935.1160694428
2277199,1045348.8148561657
2277200,301767.33155177283
2277204,407571.3305592334
2277205,201792.53350776737
2277211,308503.49391455285
2277212,442898.6121024519
2277218,473484.8525502458
2277219,155325.00851237384
2277257,348780.3116175348
2277259,327814.17027991987
2277260,107746.41540273826
2277261,214833.35184616837
2277262,210071.88467979126
2277263,173530.23171439682
2277264,118624.70320966863
2277265,78086.22708420207
2277266,210807.47757197922
2277267,183817.28734529534
2277268,203792.4639597238
2277280,777595.6673083198
2277281,299814.7629026988
2277282,149830.03477267554
2277283,1899306.712509526
2277286,49229.66560189516
2277287,1820963.468731039
2277310,910260.4702409151
2277312,240256.30522429533
2277313,590170.9815912365
2277314,236749.2789054823
2277315,150648.9339515382
2277316,256087.16475026007
2277317,241880.45897752533
2277318,298190.71274081245
2277321,45081.87740013815
2277332,492190.8681869042
2277338,654886.0036591014
2277340,107046.75900394913
2277342,57626.583092552486
2277345,62945.851593782194
2277346,1061870.2302012907
2277351,103669.76889941307
2277352,745985.473438691
2277356,1013989.7506318487
2277357,854415.574487779
2277358,480470.51743206155
2277359,132312.69507801536
2277361,397172.5689278257
2277362,109821.0931913396
2277364,589226.8645162523
2277369,222468.4332165119
2277371,153182.92545900246
2277378,248741.67459319544
2277381,1491287.2949057287
2277415,118339.76418229722
2277421,302253.4143955054
2277422,79968.3404427541
2277425,381870.5185628903
2277427,135257.45291860605
2277428,150563.31726737044
2277429,104631.97501524694
2277451,464766.4748876615
2277453,466811.4591113202
2277526,62171.098177416716
2277529,1320948.9031616484
2277531,124251.36795689464
2277547,265947.9218642449
2277592,373832.09175679623
2277617,129179.32478534202
2277618,316942.0493546707
2277632,294008.7916665273
2277633,161372.1491619968
2277636,256478.01039443357
2277638,538322.1602339667
2277646,237857.1281783332
2277661,109639.17169840657
2277674,226696.44503796086
2277690,155216.53528774512
2277702,356842.8046426931
2277716,227527.97076928624
2277717,526308.8774068648
2277718,230975.84820921326
2277720,640993.7193758996
2277734,57086.69282030992
2277736,324419.8819374179
2277761,116131.3042318589
2277771,158778.7700374011
2277776,96705.13001311099
2277788,603130.1305223762
2277796,232062.79282303722
2277797,93339.88417968959
2277798,83798.71452024554
2277819,224907.44113197832
2277820,208937.86457500127
2277821,154875.6775169882
2277822,107475.21229117634
2277830,339685.7272732565
2277850,81014.6699356584
2277865,39669.88235094787
2277866,47148.334927182135
2277867,50781.80760702172
2277870,147524.4268084425
2277895,23914.324303920977
2277898,395526.90330619994
2277900,22449.292490529486
2277901,728412.9525894392
2277902,485209.59438734263
2277903,188329.5421271054
2277904,396003.5496411062
2277905,175573.9135608774
2277914,1743034.9676987662
2277915,573721.926903557
2277916,467544.1504916357
2277917,1034251.9673295312
2277918,452234.0914679035
2277921,467190.31788868195
2277922,208172.44820983318
2277923,327706.932296445
2277924,254654.0961854092
2277926,380651.2915781488
2277940,1854422.2216414104
2277944,192961.60001189294
2277945,100275.39793308794
2277946,367296.7147223979
2278005,117080.64984576195
2278008,240256.18580993562
2278009,89027.77852065998
2278014,156618.2805391138
2278018,797998.1029822158
2278020,170323.70988941967
2278022,832564.3172036542
2278023,218565.49121902994
2278026,600274.5702957719
2278028,358218.3097784794
2278030,306870.0604713195
2278031,88586.65758969043
2278034,1473571.8031089911
2278036,777743.1949075026
2278046,15138021.566693565
2278073,78534.86779666205
2278076,204577.52465134996
2278113,272008.90293560585
2278115,378515.9386938899
2278116,126309.21280550529
2278117,362966.2613159015
2278118,75696.70542501412
2278119,98538.66810324207
2278120,76125.61910689909
2278121,336829.45364993555
2278122,148975.20238388266
2278123,113898.28780127296
2278126,153548.0083205492
2278127,100491.40818597277
2278129,210699.01423312165
2278130,175604.91894107164
2278137,120041.93669652469
2278138,189168.74420969695
2278139,224688.94472526544
2278151,204707.87671884906
2278153,114607.69188402346
2278159,147053.92531003666
2278192,1508084.2859280813
2278196,1247408.6005876453
2278199,199743.8775564171
2278285,2334223.866385987
2278291,209614.20074927056
2278298,210059.85148835139
2278301,277781.60077569186
2278303,104062.29824186284
2278309,264921.2550730575
2278310,585365.8139669466
2278320,119597.70634627569
2278324,3176669.005178186
2278326,279883.40124698693
2278328,260307.70424275217
2278335,152444.0689226264
2278336,170732.48741303047
2278356,227702.09655068893
2278357,63642.98067906627
2278443,65954.54398212944
2278444,67395.57750307886
2278450,99702.91053660154
2278457,127442.28920485424
2278460,41775.703815225024
2278461,102594.77357810113
2278464,1109691.4828191395
2278743,178600.57698722018
2279032,190449.47905744123
2279035,1033771.5435199753
2279036,1640611.6968594913
2279041,158377.80578156494
2279042,1904885.04100212
2279064,262887.5067688028
2279068,1117253.1230668062
2279069,143502.6016433114
2279070,88419.84042044406
2279072,64135.60235647993
2279073,487776.79520125664
2279074,127316.85411670741
2279075,241661.9910560637
2279076,189972.3067163196
2279082,182303.97786412094
2279086,629156.054808267
2279090,663625.8179507551
2279092,151608.2237456074
2279094,451535.81156785734
2279095,534277.8945356328
2279098,377528.84204749245
2279101,132058.380939481
2279102,340596.64511633717
2279104,169765.6461395658
2279110,636177.2865250264
2279112,1485849.2159523338
2279113,130215.81670977088
2279114,118779.94714341543
2279116,49492.39249020973
2279117,147919.21932839468
2279119,1652925.305288991
2279120,331938.8153607638
2279121,205780.34190304496
2279122,206258.17705277575
2279123,199711.45154992555
2279124,345912.4078058491
2279126,337217.5749723933
2279127,248975.65514215868
2279128,315634.60362591763
2279129,306717.84767891007
2279130,694761.3713179136
2279131,460440.69451552513
2279132,223526.8444457252
2279134,937977.9032356684
2279135,60990.226497710144
2279160,94799.62132269709
2279162,252761.01927349577
2279165,175398.5722947976
2279168,520478.1180724476
2279170,137337.67927757525
2279171,695568.6960305666
2279174,120874.55423882809
2279175,409266.52436881786
2279176,175057.51142573217
2279178,176044.939280006
2279179,534855.6329321971
2279183,107231.03372828072
2279185,89896.42055067827
2279188,264249.8192198428
2279190,111189.8886248233
2279191,60195.86094115145
2279193,507586.1815663657
2279196,257032.1988505167
2279210,894269.2336465701
2279223,135122.08208919343
2279226,221830.11247963697
2279231,167367.65710152476
2279241,325465.2720388204
2279242,103222.55761556257
2279243,111547.71079274036
2279250,555290.3446800247
2279269,244902.80772267203
2279274,63471.70534341928
2279279,228806.64095426892
2279281,364670.48462907504
2279284,211974.01120296307
2279288,71241.43662436421
2279294,210910.7212320427
2279317,217549.77824042932
2279318,109254.96256536234
2279324,97986.78068455883
2279330,305209.5379412452
2279331,965222.307279558
2279333,388067.4005567357
2279339,330509.4905926951
2279349,58630.14019993172
2279353,100686.92595066271
2279355,107789.28778259389
2279356,99810.39479195481
2279367,528602.5462716263
2279375,346368.8179461348
2279376,106916.28826403625
2279377,232180.50863518627
2279379,83915.25740649551
2279382,89329.40540041737
2279384,128994.58911549812
2279385,102761.72459836748
2279392,555252.8493849216
2279398,110222.8462766087
2279406,132433.81521562242
2279415,87519.16631868521
2279417,205097.37601286237
2279419,84645.53244191382
2279420,119825.66390851737
2279434,304583.8247793484
2279438,972629.0403847877
2279440,1095148.3926917822
2279442,142560.618852895
2279453,247208.14541248762
2279454,139349.20667123416
2279457,387839.63569509407
2279461,368140.0980061564
2279462,112749.55857243849
2279465,844447.4435824523
2279466,583128.0720286365
2279473,224351.5240231578
2279494,416191.6041482853
2279495,230358.64666603607
2279496,381195.38864945126
2279501,67860.50524975853
2279502,203245.17735005447
2279504,361468.1986460266
2279520,48952.21468829723
2279522,229060.76734691038
2279524,192146.11132050768
2279526,229569.49544355454
2279527,260993.82728688006
2279528,231740.97534293123
2279529,40286.97465829708
2279530,137470.6486535057
2279531,252036.56344346848
2279532,75982.44325963022
2279534,57863.50254169439
2279535,86395.1757991102
2279536,65607.68265653084
2279537,656320.5522815076
2279541,312748.6245832238
2279558,133224.77258013433
2279559,293841.70983832265
2279560,247362.9718066414
2279563,38082.38682597929
2279578,182872.04976848178
2279596,594289.862420293
2279610,187362.02044924238
2279611,114547.34135653535
2279612,119075.35568839798
2279613,116589.68951831385
2279614,102269.85219255253
2279619,151146.12264514837
2279622,62537.14674397319
2279623,112117.45568284998
2279627,739376.8279934411
2279628,110904.40016447465
2279636,87184.48272004958
2279639,557638.0235783684
2279645,169713.39887981952
2279647,361153.6930090388
2279649,453859.31009055884
2279654,173669.8858459484
2279655,78745.06597265368
2279656,54929.849634580474
2279657,270682.0250780391
2279687,215709.57658033795
2279706,415909.5670782104
2279707,211944.60774793063
2279709,190994.0188605321
2279713,206225.11457973308
2279714,150630.00566344796
2279719,136259.37112121517
2279720,101504.29104705638
2279721,201697.45284352364
2279724,158860.69642509572
2279726,110861.27108645819
2279730,369849.17715205543
2279731,1369038.435205193
2279733,398826.3983193566
2279734,478362.9733136524
2279742,1765978.8742931231
2279745,300283.6578324512
2279746,328849.66300559783
2279747,1096137.2252364792
2279748,75105.17474947192
2279750,102538.88487303298
2279767,352183.2969809238
2279802,179694.97469133732
2279809,457154.6923561637
2279812,76688.22482121669
2279819,601023.3123704438
2279822,102441.63817553595
2279825,803629.4931405969
2279831,221202.09011919034
2279833,368338.76885629166
2279835,335654.09233150794
2279850,103526.32043665572
2279863,1745725.4235868468
2279864,67328.23195157478
2279866,379758.4002635602
2279868,65064.454046279636
2279870,145142.87873439616
2279872,104702.6676277917
2279873,161835.01440830601
2279874,68581.79529929503
2279882,282304.7798692291
2279886,193504.34727859483
2279889,45494.32949973941
2279892,88669.34287616436
2279893,560102.2949046817
2279895,70195.5492103626
2279896,49374.541193383615
2279897,236960.1865597467
2279898,79590.89799186474
2279899,129266.90284861677
2279902,102055.82518048187
2279903,116910.55634141732
2279905,110896.9288450726
2279908,66467.85003423478
2279909,38286.336639778
2279910,303613.00532370846
2279921,213119.08560550032
2279936,109761.82961420907
2279937,148022.45474168012
2279939,266032.4312625946
2279943,260738.2120685934
2279944,168670.882385716
2279945,179688.42122502334
2279959,213125.8570572737
2279961,94065.87454787265
2279968,261194.70948008765
2279973,545830.2737598148
2279979,729709.5940973726
2279980,215410.6926049891
2279985,96583.31718167473
2279987,83797.63870713067
2279998,111782.53236987304
2279999,309604.7209435856
2280003,321467.3311825352
2280021,220320.8132368545
2280023,159466.99792640097
2280029,265461.959214234
2280034,102066.53696689736
2280042,2417281.5679146154
2280044,83943.91591850956
2280047,592776.0030706449
2280048,2285534.025497769
2280050,71119.63290710209
2280057,1811912.9155164012
2280065,171713.75827757048
2280067,460815.5021398532
2280127,59602.51367610698
2280134,1535964.1796892453
2280138,207583.08914381097
2280139,291223.6945467855
2280144,85861.01696974915
2280147,306895.8407324059
2280148,224680.78435397966
2280149,264572.1285859175
2280151,95620.4465199667
2280152,1807153.632379807
2280155,253487.04364547215
2280156,269415.23357160634
2280169,241847.80371219455
2280170,2063247.664076436
2280172,782406.7676877669
2280176,196883.3651384826
2280179,264750.97283561353
2280180,115714.87293674787
2280182,125431.68987483141
2280183,92605.85699646194
2280184,61514.088459249135
2280185,97681.64912934916
2280186,269760.8354559178
2280192,205483.5478910404
2280204,154038.28059108666
2280208,199179.85837036686
2280212,151800.3537036847
2280213,278719.8302990578
2280225,3192579.292771846
2280227,342900.8030725426
2280238,233393.04218779405
2280239,124823.95464455691
2280244,175328.41736760363
2280249,147722.78178805413
2280250,125588.65660506811
2280251,508354.6677594667
2280252,229386.43513838082
2280254,423613.3118731903
2280255,1008633.1554964365
2280256,365285.5171105099
2280257,226564.65052840556
2280260,393148.5832482353
2280261,189751.38137414088
2280262,426315.5622648388
2280263,145250.40140143989
2280264,1210210.4002100995
2280268,158189.8092980935
2280270,192478.25342161584
2280271,135200.8569491937
2280289,405974.8450550198
2280290,273197.3466316006
2280295,94141.46843132508
2280302,255475.67560563397
2280310,740589.1732399277
2280314,299133.8512129697
2280315,581256.1452140913
2280317,360469.5254046513
2280319,122892.37952943459
2280336,341814.1549230586
2280337,381126.1634949674
2280340,100592.17603259384
2280342,288602.5624208688
2280348,214383.60331176617
2280351,94110.39040584196
2280352,87244.88648886817
2280354,47518.15209513127
2280359,214521.4372993507
2280360,110938.76766629086
2280361,51811.40502896152
2280362,148814.0970911993
2280365,383894.4867020029
2280366,186025.31619661584
2280367,281968.3314897938
2280368,193762.37134250207
2280370,95577.61034341887
2280371,1218715.231686837
2280373,526102.2968676599
2280374,77790.06219867218
2280375,393998.9512206754
2280380,32838.95050995341
2280381,117635.72156247945
2280382,749079.4021805115
2280383,120727.24672063487
2280384,168052.55505942184
2280385,77246.44661517693
2280386,163829.35481124846
2280387,378624.29783221224
2280388,78378.59769241372
2280398,64479.42153246123
2280402,347584.11917870725
2280403,126620.32244561752
2280404,211673.53251645708
2280407,377137.448886832
2280418,1152052.3144515764
2280420,323305.6979680458
2280423,553849.4820957276
2280427,110597.06259335045
2280435,169009.82600563447
2280442,296734.62407932547
2280444,162525.8947300707
2280445,278469.58250970434
2280446,491494.9514879311
2280447,1134349.9404051516
2280448,240020.2685643473
2280449,180039.88027505178
2280451,156865.46721923436
2280453,128147.27518217302
2280454,123731.1856074559
2280455,65183.924863701686
2280456,151299.39315007618
2280462,82544.13461377769
2280463,127124.53998554913
2280465,268518.09796825645
2280466,140753.8784888291
2280474,175406.20909881787
2280476,72524.80101309728
2280485,136766.25151405734
2280486,103619.40403434889
2280488,652014.9333218272
2280489,2021630.5518324948
2280493,411059.67126235313
2280502,351525.03032248013
2280503,865452.986187107
2280504,253551.6398323121
2280505,320634.95578707097
2280509,218815.82459800792
2280510,686286.0455999105
2280511,316025.6041664555
2280513,224634.8939335971
2280514,384743.4926906508
2280519,665773.1197821515
2280520,169999.8000416345
2280522,280233.30965433
2280523,160887.6412404528
2280524,154897.91019747377
2280533,115634.77598426856
2280534,81360.45535274172
2280535,111460.76197344842
2280648,776438.9497743001
2280649,345573.304383986
2280650,392253.2621984014
2280654,1421857.8235581184
2280655,151943.2727628568
2280671,164027.3430690014
2280672,64057.68369173266
2280676,386350.42995604296
2280695,1242317.267972621
2280705,762690.3356260374
2280706,63259.039635058674
2280732,241583.60191216358
2280733,187962.80417101167
2280734,445597.25202119706
2280739,820259.7105906826
2280740,63186.538309574826
2280752,328155.69973104587
2280754,119601.55307434482
2280757,1811815.0101319049
2280759,224028.34961293335
2280761,86118.5302503264
2280762,32389.257264579293
2280763,37169.63345289553
2280765,602986.373318724
2280766,351399.3862441214
2280778,1072514.1649277275
2280779,228773.80250648857
2280781,1146878.232502013
2280782,110000.56149972838
2280783,271448.545940864
2280784,108749.3761175283
2280785,157699.35292655646
2280786,217972.391432999
2280787,202270.45811130272
2280788,81535.56169240653
2280789,189366.62597920175
2280790,174616.68347089336
2280791,94210.38541071421
2280792,169753.50914841876
2280793,44359.56092210633
2280794,55978.54822696108
2280795,168487.1784937299
2280796,121510.98039458168
2280797,320857.6603211773
2280798,203348.84199847816
2280799,438653.6957924584
2280800,125893.92693200608
2280801,31703.14102017566
2280802,83185.57605599484
2280803,112028.85904573504
2280804,110221.88931960936
2280805,478086.05812857713
2280806,281173.8642437527
2280807,344710.47748370114
2280808,94041.87445454972
2280809,113004.33569435385
2280810,120587.49365732502
2280811,171794.11553848602
2280812,62538.505435024155
2280813,80384.01118731505
2280814,101849.14809425519
2280815,74564.64688238062
2280816,31876.667859295052
2280817,61938.75563681477
2280821,527123.4857097069
2280824,254721.17928117415
2280825,57271.42992810066
2280828,177871.13460053306
2280831,622006.8558059763
2280832,216884.57048160417
2280833,335946.1823935972
2280837,174616.819395002
2280838,83568.0545654766
2280841,962503.8857088699
2280843,161598.86338024348
2280844,160509.31000579862
2280854,853948.668643033
2280858,132945.51419650333
2280864,130088.630514559
2280865,34616.44393974916
2280866,132769.9309793444
2280867,883252.216079135
2280868,105278.98508801214
2280869,188863.83225253347
2280870,273269.96208464814
2280871,346827.769110562
2280875,62470.04503495014
2280877,192161.75022346442
2280880,83215.22181379944
2280892,207751.48259853388
2281095,119208.90662073079
2281096,416392.9614263889
2281103,187692.6817416713
2281114,113805.52831994889
2281115,44068.138097164556
2281119,401164.0010947179
2281120,126521.07677259493
2281130,37683.690759288766
2281131,310436.93297743326
2281132,103314.63874043571
2281133,69053.82545943647
2281134,64889.309702297556
2281135,89581.175888628
2281137,489388.3057233341
2281138,49356.13982926463
2281139,59776.215765446854
2281141,392227.19109107356
2281149,1484335.291990019
2281150,266384.867766963
2281151,182957.85781982008
2281152,108135.60971197522
2281153,423385.7135202805
2281155,239989.22481375033
2281156,126348.101096265
2281158,508932.6236233665
2281166,404695.55023550236
2281210,102753.5237210123
2281212,467439.57082503097
2281213,32699.73256142662
2281214,489071.33030288207
2281218,92503.73403481262
2281221,179428.90030352224
2281224,81586.37194838315
2281227,518859.7818465114
2281228,161423.29412882938
2281229,246493.40830381445
2281230,427634.0822351287
2281231,314942.64481845236
2281234,420977.8686571543
2281235,347882.2520480051
2281236,181852.1021941895
2281239,115051.7639049588
2281248,81780.77292544491
2281249,345503.7548641348
2281250,288248.52713161986
2281267,100804.14062698022
2281271,259403.75832897666
2281274,73935.21364719752
2281309,48209.16177968118
2281324,202879.36579914586
2281326,1968462.333432778
2281330,95605.844779132
2281340,2128850.3174978383
2281358,251721.7512706874
